更新时间,#genre#
爱情片-小嗓门,https://hd.ijycnd.com/play/0dNL476a/index.m3u8
科幻片-外星人入侵,https://hd.ijycnd.com/play/7axnzgJd/index.m3u8
恐怖片-赎回,https://hd.ijycnd.com/play/zbqEvrbp/index.m3u8
林俊杰-15首合集,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000ctnpccfog65v79bd4910&ratio=720p&line=0
动作片-跃影江湖之森罗万象,https://hd.ijycnd.com/play/6dBZnJd7/index.m3u8
恐怖片-养鬼屋,https://hd.ijycnd.com/play/vbmX1raY/index.m3u8
好享购物,http://www.yzddy.top:8800/rtp/239.49.0.103:8000
剧情片-周恩来的四个昼夜,https://hd.ijycnd.com/play/vbmzn3dY/index.m3u8
记录片-地洞,https://hd.ijycnd.com/play/7e547kBd/index.m3u8
剧情片-世界之间,https://hd.ijycnd.com/play/vbmO9Ope/index.m3u8
剧情片-保姆,https://hd.ijycnd.com/play/Rb4ZM40e/index.m3u8
爱情片-尊严殖民地,https://hd.ijycnd.com/play/7axv9Mld/index.m3u8
剧情片-军舰岛,https://hd.ijycnd.com/play/xe73LjGe/index.m3u8
剧情片-如此多情,https://hd.ijycnd.com/play/zbq7Oqke/index.m3u8
剧情片-下柳林,https://hd.ijycnd.com/play/zbq4Kyap/index.m3u8
TRT Haber (720p),https://tv-trthaber.medya.trt.com.tr/master.m3u8
剧情片-思春期游戏,https://hd.ijycnd.com/play/Le3N5Od6/index.m3u8
剧情片-发如血,https://hd.ijycnd.com/play/negOGlew/index.m3u8
科幻片-鲨卷风5：全球鲨暴,https://hd.ijycnd.com/play/vbmjv9dY/index.m3u8
动作片-第十三个勇士,https://hd.ijycnd.com/play/xe763Bd7/index.m3u8
喜剧片-HOLD住爱,https://hd.ijycnd.com/play/zbqmRpbp/index.m3u8
剧情片-租赁新娘,https://hd.ijycnd.com/play/0dNw1meL/index.m3u8
CCTV5,http://xcarchain.com:8888/rtp/239.93.0.158:5140
剧情片-奎迪,https://hd.ijycnd.com/play/zbql20ap/index.m3u8
剧情片-武林外传话剧,https://hd.ijycnd.com/play/QbYWDD2e/index.m3u8
CCTV10,http://www.negative.top:50000/rtp/233.50.200.22:5140
动作片-扈三娘与矮脚虎王英,https://hd.ijycnd.com/play/0dNnrNdL/index.m3u8
剧情片-最远的你,https://hd.ijycnd.com/play/negLNmDa/index.m3u8
剧情片-网络谜踪,https://hd.ijycnd.com/play/xe71VNAb/index.m3u8
剧情片-永别了，霍夫曼先生,https://hd.ijycnd.com/play/6dBLWoQa/index.m3u8
动作片-永远的蝙蝠侠,https://hd.ijycnd.com/play/negJ5EGd/index.m3u8
CCTV7,http://liuwenxiaokevin.top:14044/rtp/239.45.1.193:5140
动画片-在这世界的角落,https://hd.ijycnd.com/play/PdR66EVd/index.m3u8
剧情片-使徒行者,https://hd.ijycnd.com/play/QbYEEPOb/index.m3u8
恐怖片-魔翼杀手4,https://hd.ijycnd.com/play/QbYEXBYb/index.m3u8
动作片-碧海追踪,https://hd.ijycnd.com/play/Le3OGxe6/index.m3u8
Sound View Community Media Government (480p),https://livestream.telvue.com/soundviewcmt3/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
剧情片-第八页,https://hd.ijycnd.com/play/7axGGnPe/index.m3u8
剧情片-奇迹探长之隐秘危机,https://hd.ijycnd.com/play/kazQ1mOe/index.m3u8
CCTV法语,https://www.freetv.top/migu/609006476.m3u8?migutoken=5dd99cb161eb571abd27783de873e5e0ebd12066986ad26e19b26a455fcc5d03351605a1fa6c3abf1274770b07fd85c894f5dfcb9d2409b9c402878c0d89ecdca605504434138872090dfdd670
动作片-意外杀手,https://hd.ijycnd.com/play/7axv3GBd/index.m3u8
喜剧片-无物申报,https://hd.ijycnd.com/play/zbq7lKpe/index.m3u8
喜剧片-甜蜜幼儿园,https://hd.ijycnd.com/play/6dB8jYa7/index.m3u8
喜剧片-变身国王（粤语版）,https://hd.ijycnd.com/play/1aMoBPGd/index.m3u8
剧情片-我的名字叫陈怼怼,https://hd.ijycnd.com/play/zbq4NDap/index.m3u8
恐怖片-吞噬,https://hd.ijycnd.com/play/neln7Yrb/index.m3u8
剧情片-险金风云,https://hd.ijycnd.com/play/QdJyDQ2b/index.m3u8
恐怖片-灭亡,https://hd.ijycnd.com/play/QdJrqn2d/index.m3u8
爱情片-海滩救援队之食人海怪,https://hd.ijycnd.com/play/QdJMPJbO/index.m3u8
科幻片-轮班特工,https://hd.ijycnd.com/play/7e5k3Aqb/index.m3u8
百视通,http://www.negative.top:50000/rtp/233.50.201.207:5140
剧情片-镇巴女子,https://hd.ijycnd.com/play/rb2x9AAe/index.m3u8
剧情片-云之薇薇,https://hd.ijycnd.com/play/xe71MGrb/index.m3u8
恐怖片-地球死亡病毒,https://hd.ijycnd.com/play/Rb47Az7a/index.m3u8
剧情片-南方大作战,https://hd.ijycnd.com/play/QbY7XNWe/index.m3u8
恐怖片-嚎叫,https://hd.ijycnd.com/play/PdR66kEd/index.m3u8
恐怖片-隔墙有眼,https://hd.ijycnd.com/play/6dBOZJe7/index.m3u8
记录片-我们的星球 第二季,https://hd.ijycnd.com/play/negKQnDe/index.m3u8
剧情片-疯狂煮妇,https://hd.ijycnd.com/play/zbqQy3bp/index.m3u8
科幻片-嗜血狂蛛,https://hd.ijycnd.com/play/xe7RGyd7/index.m3u8
记录片-六个团子,https://hd.ijycnd.com/play/DdwEBmwa/index.m3u8
动画片-美味派对♡光之美少女 剧场版,https://hd.ijycnd.com/play/vbmMpQAb/index.m3u8
剧情片-江城1943,https://hd.ijycnd.com/play/zbq0YDap/index.m3u8
模特DJ,http://gcw.bdcdn.shoujiduoduo.com/201805/0247-477.mp4
科幻片-火星大接触,https://hd.ijycnd.com/play/xe73ojQe/index.m3u8
剧情片-益西卓玛,https://hd.ijycnd.com/play/vbmQ3wRb/index.m3u8
喜剧片-别跟我提钱,https://hd.ijycnd.com/play/QdJMr9bO/index.m3u8
东南卫视,http://180.105.201.135:9981/rtp/239.49.1.45:6000
剧情片-没有老公的日子,https://hd.ijycnd.com/play/vbmZBpRd/index.m3u8
喜剧片-死开啲啦,https://hd.ijycnd.com/play/Le3lrgQa/index.m3u8
剧情片-小大人,https://hd.ijycnd.com/play/xe7LNZwa/index.m3u8
剧情片-家庭电影,https://hd.ijycnd.com/play/Le36pPnd/index.m3u8
7,https://10j99.cdnedge.live/file/avple-images/hls/6186240126bdd144b598cbd2/playlist.m3u8
剧情片-海滩,https://hd.ijycnd.com/play/vbmNpGdY/index.m3u8
剧情片-原罪的羔羊,https://hd.ijycnd.com/play/QdJ9JJbO/index.m3u8
动画片-蓝精灵,https://hd.ijycnd.com/play/vbmE6GbY/index.m3u8
动画片-朝花夕誓（日语版）,https://hd.ijycnd.com/play/QbYDJKaz/index.m3u8
科幻片-神奇女侠2017（原声版）,https://hd.ijycnd.com/play/negp3qja/index.m3u8
剧情片-不明身份,https://hd.ijycnd.com/play/0dNWr2eL/index.m3u8
剧情片-酸世代,https://hd.ijycnd.com/play/PdR6K8qd/index.m3u8
广东体育,https://mgev.188766.xyz/?migutoken=38f5dd71e8cfd78d819c05fc52e5e6d8&id=gd_gdty&type=sz
RT News（英语国际）,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
剧情片-师公降魔,https://hd.ijycnd.com/play/zbq2Akdp/index.m3u8
恐怖片-狼人,https://hd.ijycnd.com/play/DbDyrYYd/index.m3u8
科幻片-宝莱坞机器人2.0：重生归来(普通话版),https://hd.ijycnd.com/play/QdJ6wPdO/index.m3u8
动画片-淘气大侦探 （国语版）,https://hd.ijycnd.com/play/xe7KmAe7/index.m3u8
剧情片-真爱大逃亡,https://hd.ijycnd.com/play/QbYWEROe/index.m3u8
四海钓鱼,http://izihao.cn:9977/rtp/239.93.0.55:5140
动作片-喜乐长安,https://hd.ijycnd.com/play/QdJEwgbO/index.m3u8
剧情片-幸福卡片,https://hd.ijycnd.com/play/vbmOzR3e/index.m3u8
CGTN 俄语[高清],http://www.sesamehome.win:38012/rtp/239.3.1.220:4220
重庆都市广播 FM93.80*0][0*0],http://live.xmcdn.com/live/132/64.m3u8
SCTV-4,http://nas.cdbackup.cn:8888/rtp/239.93.1.139:5140
动作片-毒劫,https://hd.ijycnd.com/play/mepNnKVb/index.m3u8
剧情片-魔宫魅影,https://hd.ijycnd.com/play/xe7zyGd7/index.m3u8
剧情片-死亡幻觉,https://hd.ijycnd.com/play/QbY7Kn9e/index.m3u8
恐怖片-女尸谜案,https://hd.ijycnd.com/play/7axy0qby/index.m3u8
动作片-鹰神传奇,https://hd.ijycnd.com/play/DdwoXjgd/index.m3u8
动作片-端溪奇案,https://hd.ijycnd.com/play/xbo48kLd/index.m3u8
科幻片-侏罗纪世界3（国语版）,https://hd.ijycnd.com/play/vbmQWN9b/index.m3u8
科幻片-最后的德鲁伊：加尔姆战争,https://hd.ijycnd.com/play/Le31r8Rb/index.m3u8
动画片-龙珠超：超级英雄,https://hd.ijycnd.com/play/9b6m4vza/index.m3u8
剧情片-特殊任务,https://hd.ijycnd.com/play/zbq2Jpdp/index.m3u8
乐游,http://tony.f3322.net:4023/rtp/233.50.200.248:5140
动作片-飓风营救3,https://hd.ijycnd.com/play/7ax6yqrd/index.m3u8
剧情片-山中森林,https://hd.ijycnd.com/play/ZdPWDwzb/index.m3u8
剧情片-全职高手之巅峰荣耀,https://hd.ijycnd.com/play/6dBJGnd7/index.m3u8
剧情片-欢乐时光,https://hd.ijycnd.com/play/0dNx3paL/index.m3u8
喜剧片-莱昂,https://hd.ijycnd.com/play/zbqYm3bp/index.m3u8
爱情片-乱世忠魂,https://hd.ijycnd.com/play/QbYND2dz/index.m3u8
战争片-友军倒下,https://hd.ijycnd.com/play/PdROYRze/index.m3u8
动画片-功夫熊猫4,https://hd.ijycnd.com/play/9av4lVVd/index.m3u8
爱情片-丽人行,https://hd.ijycnd.com/play/7axW6Jey/index.m3u8
剧情片-天堂之日,https://hd.ijycnd.com/play/QdJYjybO/index.m3u8
CCTV4,http://xnnas.com:4023/rtp/233.50.200.51:5140
家有儿女频道,http://cfss.cc/cdn/hy/29774370.m3u8
CCTV3,https://www.freetv.top/migu/624878271.m3u8?migutoken=2d13be95db5e58e97f6fa8da49abb89867168be140fac8df0accbbab11e6fc7f6e78cdef9168ed3f65951dadc9feafdc5ede7bbcc43c0d4c7f9510c146a2309333483f883a0be4b76da20ed280
水龙吟第08集,http://cjx.999315.xyz/yzzy/20251026/4018_455cb265/index.m3u8
动画片-飞天小魔女,https://hd.ijycnd.com/play/Le3GDQe6/index.m3u8
剧情片-绝色天使之神秘代码,https://hd.ijycnd.com/play/Le39w4b6/index.m3u8
深圳卫视,http://www.leehang.cn:18888/rtp/239.77.1.148:5146
哈哈炫动,http://www.rogerxlj.top:9998/rtp/239.45.1.55:5140
恐怖片-恐惧马戏团,https://hd.ijycnd.com/play/QbYD70az/index.m3u8
科幻片-纽约巨人,https://hd.ijycnd.com/play/6dBrEZkd/index.m3u8
辽宁卫视,http://61.184.46.85:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
剧情片-才华横溢,https://hd.ijycnd.com/play/QdJMxvbO/index.m3u8
喜剧片-真爱导游,https://hd.ijycnd.com/play/oeEGNj4b/index.m3u8
绍兴电视台公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed#http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
恐怖片-血誓,https://hd.ijycnd.com/play/QeZP3Ovb/index.m3u8
剧情片-教室里的一头牦牛,https://hd.ijycnd.com/play/xe73Mx8e/index.m3u8
军事[高清],http://ydl.yueyaoxian.top:8686/rtp/239.3.1.76:4120
恐怖片-别惹小孩,https://hd.ijycnd.com/play/Le3lO4pa/index.m3u8
湖南卫视,http://sh.lnott.top:880/dx31.m3u8
剧情片-伦敦战场,https://hd.ijycnd.com/play/PdR67lwd/index.m3u8
喜剧片-行运一条龙,https://hd.ijycnd.com/play/xe727Od7/index.m3u8
凤凰中文,http://iptv.4666888.xyz/iptv2A.php?id=60
东方卫视,http://izihao.cn:9977/rtp/239.93.1.82:5140
Astro爱奇sxtv,http://rihou.cc:555/tv/[SX]Astro爱奇
动作片-巴西反贪第一案,https://hd.ijycnd.com/play/0dNn2LdL/index.m3u8
Extra Tv,https://rst2.saiuzwebnetwork.it:8081/extratvlive/index.m3u8
江苏卫视,http://223.105.252.8/PLTV/4/224/3221228099/index.m3u8
动作片-龙卷风（国语版）上,https://hd.ijycnd.com/play/Le33Lne6/index.m3u8
剧情片-最后的真相,https://hd.ijycnd.com/play/NbW0V0od/index.m3u8
爱情片-我们同在,https://hd.ijycnd.com/play/DdwJDlXb/index.m3u8
浙江卫视,http://116.77.239.26:44300/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
恐怖片-黑暗,https://hd.ijycnd.com/play/0dNXm6aL/index.m3u8
剧情片-学徒,https://hd.ijycnd.com/play/xe7LoMQa/index.m3u8
喜剧片-达令我的爱,https://hd.ijycnd.com/play/zbqjOZ0d/index.m3u8
动作片-消防犬,https://hd.ijycnd.com/play/Pe9NxkYa/index.m3u8
喜剧片-辣妹刺客3,https://hd.ijycnd.com/play/YaO3AOBa/index.m3u8
剧情片-大梦西游,https://hd.ijycnd.com/play/zbqDzyap/index.m3u8
记录片-江湖菜馆 第四季,https://hd.ijycnd.com/play/ZdPAXr1e/index.m3u8
科幻片-铁血战士2018,https://hd.ijycnd.com/play/0dNGZ8eL/index.m3u8
科幻片-切尔诺贝利·禁区电影版,https://hd.ijycnd.com/play/vbmZkKrd/index.m3u8
喜剧片-大巧局,https://hd.ijycnd.com/play/Le31G29b/index.m3u8
战争片-黄石的孩子,https://hd.ijycnd.com/play/vbmwGLRe/index.m3u8
喜剧片-丽莎·弗兰肯斯坦,https://hd.ijycnd.com/play/xboowOLb/index.m3u8
剧情片-洞Il,https://hd.ijycnd.com/play/xe76G4Bd/index.m3u8
记录片-乔琪·斯通：梦想人生,https://hd.ijycnd.com/play/QbYm1VAb/index.m3u8
剧情片-地狱里的天堂,https://hd.ijycnd.com/play/9avvZxra/index.m3u8
喜剧片-间谍,https://hd.ijycnd.com/play/0dN9EYmb/index.m3u8
剧情片-二战：凤凰行动,https://hd.ijycnd.com/play/DbDGZpxa/index.m3u8
爱情片-情书1995,https://hd.ijycnd.com/play/0dNOANDe/index.m3u8
Cosmovision (720p) [Geo-blocked],https://videohls2.cosmovision.tv/hls/sd.m3u8
记录片-爸战荒野,https://hd.ijycnd.com/play/YerPx6kb/index.m3u8
HANDICAP TV France,https://srv.webtvmanager.fr:3697/stream/play.m3u8
动漫秀场,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
喜剧片-漫漫长夜,https://hd.ijycnd.com/play/NbW092Jd/index.m3u8
剧情片-她妈妈不喜欢我,https://hd.ijycnd.com/play/negpE23a/index.m3u8
记录片-睦邻·缅甸,https://hd.ijycnd.com/play/Le3yPKRb/index.m3u8
剧情片-酷儿国歌,https://hd.ijycnd.com/play/YaOrMApe/index.m3u8
记录片-战机：空中勇士 第六季,https://hd.ijycnd.com/play/6dB903ob/index.m3u8
Wicked Tuna,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00353-lionsgatestudio-wickedtunanl-samsungnl/playlist.m3u8?checkedby:iptvcat.com
Rasmey Hang Meas HDTV (720p) [Not 24/7],http://clive.malisresidences.com:1935/rhm_hdtv/_definst_/smil:RHMHDTV.smil/playlist.m3u8
剧情片-绝命海拔,https://hd.ijycnd.com/play/6dBBDzYd/index.m3u8
喜剧片-小镇怪客托马斯,https://hd.ijycnd.com/play/Le36Lnxd/index.m3u8
记录片-古代伟大工程巡礼：古罗马圆形竞技场,https://hd.ijycnd.com/play/zbqop9ke/index.m3u8
剧情片-一秒钟,https://hd.ijycnd.com/play/zbqxX3ra/index.m3u8
恐怖片-超级特务,https://hd.ijycnd.com/play/vbmZprdY/index.m3u8
动作片-陆行鲨,https://hd.ijycnd.com/play/Le3y7rb6/index.m3u8
湖南卫视[高清],http://www.sesamehome.win:38012/rtp/239.3.1.132:8012
剧情片-冒牌教练,https://hd.ijycnd.com/play/zbqQMrDb/index.m3u8
动作片-机密行动,https://hd.ijycnd.com/play/YerOOKBa/index.m3u8
恐怖片-恶魔玩具：小丑盒袭击,https://hd.ijycnd.com/play/nelG06Vd/index.m3u8
家庭影院[高清],http://hnxx.icancloud.top:31415/rtp/239.3.1.93:4120
剧情片-花月杀手,https://hd.ijycnd.com/play/Le3xBRra/index.m3u8
River Monsters,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65367e914f123d000877d021/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7bdb47-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e137c165-f05c-4ec7-8b23-8d14d8c59871
剧情片-家庭负担,https://hd.ijycnd.com/play/NbW0n1Xd/index.m3u8
WFTS-DT1,https://fl1.moveonjoy.com/FL_Tampa_ABC/index.m3u8
剧情片-冥绝村,https://hd.ijycnd.com/play/xborP1La/index.m3u8
兵团卫视[高清],http://www.sesamehome.win:38012/rtp/239.3.1.168:8196
喜剧片-嘿咻卡,https://hd.ijycnd.com/play/PdROQYeG/index.m3u8
CCTV1,http://dentist.dsmv.top:7777/rtp/239.49.0.207:8000
喜剧片-薙刀社青春日记,https://hd.ijycnd.com/play/6dBpv2a7/index.m3u8
动作片-寄居少女,https://hd.ijycnd.com/play/7ax1Wnby/index.m3u8
蓝光影视11台,http://stream.guihet.com/migu/index.php?id=625542369
剧情片-冷酷无情 冰咖啡毒杀案,https://hd.ijycnd.com/play/zbqm4q0b/index.m3u8
动作片-绝代双骄1992（粤语版）,https://hd.ijycnd.com/play/QbYZEndz/index.m3u8
家有购物,http://mail.njbobo.com:4022/rtp/239.49.8.124:8000
爱情片-天堂日落,https://hd.ijycnd.com/play/zbqxpD2a/index.m3u8
吉林卫视,http://8.138.7.223/tv/iptv3.php?id=jlws
剧情片-中华英雄,https://hd.ijycnd.com/play/QdJ7QKeO/index.m3u8
动作片-少年黄飞鸿之铁马骝,https://hd.ijycnd.com/play/zbq9ARbp/index.m3u8
安徽卫视,http://xnnas.com:4023/rtp/233.50.201.62:5140
剧情片-红色特工,https://hd.ijycnd.com/play/6dByO62b/index.m3u8
剧情片-疑罪从无,https://hd.ijycnd.com/play/Le3xLAa6/index.m3u8
剧情片-守望者：罪恶迷途,https://hd.ijycnd.com/play/vbmZDgnd/index.m3u8
喜剧片-肥龙过江,https://hd.ijycnd.com/play/QbYvGYdz/index.m3u8
恐怖片-死水,https://hd.ijycnd.com/play/0dN88maL/index.m3u8
CCTV4,http://e2.woc.iiiya.cn:28888/rtp/239.61.5.56:1025
剧情片-青春之歌,https://hd.ijycnd.com/play/7axn4Jdy/index.m3u8
兵团卫视,http://www.hongzhijiaoyu.net:8188/rtp/239.77.1.80:5146
爱情片-你知不知道我爱你,https://hd.ijycnd.com/play/xe79J4rb/index.m3u8
喜剧片-一车四仆,https://hd.ijycnd.com/play/PdRVxwdG/index.m3u8
剧情片-你是凶手,https://hd.ijycnd.com/play/zbqxnoya/index.m3u8
剧情片-黑夜艳阳,https://hd.ijycnd.com/play/xe77q8e7/index.m3u8
宁波-3,http://eversouthhangzhou.7766.org:8188/rtp/233.50.200.28:5140
剧情片-极度恐慌,https://hd.ijycnd.com/play/negOM6ew/index.m3u8
喜剧片-双肥临门,https://hd.ijycnd.com/play/zbq2R2dp/index.m3u8
剧情片-魔术缉凶,https://hd.ijycnd.com/play/6dBr1JNd/index.m3u8
ET Now (720p),https://pubads.g.doubleclick.net/ssai/event/pJrzNyDoT_K_GwYQsijTsQ/master.m3u8
剧情片-天王星2324,https://hd.ijycnd.com/play/YaOA0LEd/index.m3u8
剧情片-过往城事,https://hd.ijycnd.com/play/Le3GoAe6/index.m3u8
喜剧片-今天我休息,https://hd.ijycnd.com/play/negZQjld/index.m3u8
爱情片-将爱情进行到底,https://hd.ijycnd.com/play/negLZDaw/index.m3u8
剧情片-游戏时间到,https://hd.ijycnd.com/play/0dN6lvdL/index.m3u8
剧情片-我的钱我做主,https://hd.ijycnd.com/play/PdR8POaG/index.m3u8
动作片-冲·撞,https://hd.ijycnd.com/play/QeZ3GE5a/index.m3u8
CCTV7,http://z.d4p.cn:8000/rtp/239.49.8.126:8000
剧情片-八佰,https://hd.ijycnd.com/play/negK33ew/index.m3u8
剧情片-家有天才,https://hd.ijycnd.com/play/6dBBwpnd/index.m3u8
CCTV11,http://www.cdnstv.com:6398/hls/11/index.m3u8
喜剧片-最佳女婿,https://hd.ijycnd.com/play/negJ5o6d/index.m3u8
金熊猫卡通,http://xcarchain.com:8888/rtp/239.93.0.232:5140
剧情片-我要得太多，你给得太少,https://hd.ijycnd.com/play/7axgPJey/index.m3u8
剧情片-谋杀悬案,https://hd.ijycnd.com/play/6dBGwWe7/index.m3u8
记录片-叶尔羌河,https://hd.ijycnd.com/play/Qe1YNgRe/index.m3u8
剧情片-波斯语课,https://hd.ijycnd.com/play/PdRnxqdG/index.m3u8
喜剧片-今天的恋爱,https://hd.ijycnd.com/play/xe733PBe/index.m3u8
喜剧片-丑男大翻身,https://hd.ijycnd.com/play/vbmQGGbY/index.m3u8
记录片-古罗马的瑰宝,https://hd.ijycnd.com/play/xbomPqXe/index.m3u8
剧情片-幕后英雄,https://hd.ijycnd.com/play/PdyjOzne/index.m3u8
记录片-罗斯汉家族：宝莱坞电影世家,https://hd.ijycnd.com/play/1aKwK1Ga/index.m3u8
恐怖片-杀手密码,https://hd.ijycnd.com/play/Rb471Ega/index.m3u8
中国教育电视台-NPTV,http://guyue0227.eicp.net:35455/nptv/cetv1.m3u8
恐怖片-致命酒店,https://hd.ijycnd.com/play/9aA5Dz7a/index.m3u8
喜剧片-汉娜的旅程(普通话版),https://hd.ijycnd.com/play/PdRjzKdG/index.m3u8
剧情片-七彩田野,https://hd.ijycnd.com/play/QdJ8kjPa/index.m3u8
喜剧片-宝贝老板2,https://hd.ijycnd.com/play/zbq5v2bp/index.m3u8
剧情片-放射治疗室 电影版,https://hd.ijycnd.com/play/QbY7V7Ke/index.m3u8
记录片-创造约翰·德罗宁,https://hd.ijycnd.com/play/xe7xQwa7/index.m3u8
剧情片-八名失踪者,https://hd.ijycnd.com/play/NbWyyVQe/index.m3u8
上海第一财经,https://mgtv.ottiptv.cc/migu/608780988.m3u8?migutoken=0c7df30d952e5d120406d3eb259cd5e26ec6aa86037008719de147cc6fbc34e877c3e3d7b9617267f35521bdddc4c5995e6fc0583816a5df1bfe19814868525e736733676761a4b2d4db618e84
动作片-幽灵山庄,https://hd.ijycnd.com/play/vbmM4nbY/index.m3u8
恐怖片-鬼来电,https://hd.ijycnd.com/play/zbq7opep/index.m3u8
喜剧片-快乐的一天,https://hd.ijycnd.com/play/xe736KAe/index.m3u8
CCTV4K,http://liuwenxiaokevin.top:14044/rtp/239.45.3.123:5140
剧情片-流浪猫鲍勃（原声版）,https://hd.ijycnd.com/play/xe7MGwb7/index.m3u8
八大娱乐,http://php.666230.xyz/smt.php?id=badaentertain
剧情片-钢之炼金术师 完结篇 最后的炼成,https://hd.ijycnd.com/play/vbmqDjpb/index.m3u8
海南卫视,http://kd1.gcc125.top:6888/rtp/239.49.8.83:8000
剧情片-磁石男,https://hd.ijycnd.com/play/QdJn9gdO/index.m3u8
剧情片-魔鬼绳结,https://hd.ijycnd.com/play/0dNwR2eL/index.m3u8
剧情片-东游之八仙伏魔,https://hd.ijycnd.com/play/PdRXJORa/index.m3u8
Smash TV (720p),https://stream.smashmalta.com:25463/live/webplayer/livestream/47.m3u8
喜剧片-五个相扑的少年,https://hd.ijycnd.com/play/QbYW5VWe/index.m3u8
动作片-十一人的贼军,https://hd.ijycnd.com/play/PdyV1K6e/index.m3u8
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8
剧情片-内蒙人民的胜利,https://hd.ijycnd.com/play/QbY7XwAe/index.m3u8
喜剧片-X计划,https://hd.ijycnd.com/play/7axGV7Je/index.m3u8
CCTV13,http://eversouthhangzhou.7766.org:8188/rtp/233.50.200.111:5140
动画片-头脑特工队2,https://hd.ijycnd.com/play/Xe060myb/index.m3u8
CCTV1,http://www.cdnstv.com:6398/hls/1/index.m3u8
喜剧片-乌龙院,https://hd.ijycnd.com/play/QdJ88vva/index.m3u8
动作片-白发魔女传之明月天国,https://hd.ijycnd.com/play/Le3EpAb6/index.m3u8
La 2 Catalunya (720p),https://ztnr.rtve.es/ztnr/3987218.m3u8
恐怖片-秃鹰之城,https://hd.ijycnd.com/play/9avzPk5a/index.m3u8
剧情片-拆弹专家2(粤语),https://hd.ijycnd.com/play/6dBAgob7/index.m3u8
动作片-迷毒之天命圈,https://hd.ijycnd.com/play/xe7qQ8b7/index.m3u8
恐怖片-米老鼠的捕鼠夹,https://hd.ijycnd.com/play/mep3yOXd/index.m3u8
剧情片-野良猫,https://hd.ijycnd.com/play/QdJpDJaO/index.m3u8
CCTV-12,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
动作片-谍影柔情,https://hd.ijycnd.com/play/Le3l1pa6/index.m3u8
Yu-Gi-Oh! (1080p),https://amg01796-amg01796c19-rakuten-gb-7486.playouts.now.amagi.tv/playlist/amg01796-fastmediafast-yugioh2en-rakutengb/playlist.m3u8
剧情片-我的爱在我身边,https://hd.ijycnd.com/play/neg5JlYb/index.m3u8
剧情片-我的美女老板,https://hd.ijycnd.com/play/xe72PAd7/index.m3u8
科幻片-潜艇总动员：海底两万里,https://hd.ijycnd.com/play/0dNA12bL/index.m3u8
Beautiful Life TV,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
记录片-我们的父亲,https://hd.ijycnd.com/play/xe73yJwe/index.m3u8
记录片-魔方高手,https://hd.ijycnd.com/play/QdJ613gd/index.m3u8
记录片-身为人父,https://hd.ijycnd.com/play/neg9XY3b/index.m3u8
剧情片-莱姆酒日记,https://hd.ijycnd.com/play/7axB6zdy/index.m3u8
剧情片-穿越东西的小情歌,https://hd.ijycnd.com/play/negGN6ew/index.m3u8
恐怖片-复仇新娘 A,https://hd.ijycnd.com/play/PdR6KQRd/index.m3u8
记录片-国医有方,https://hd.ijycnd.com/play/kazBjzma/index.m3u8
剧情片-大停电之夜,https://hd.ijycnd.com/play/negGrkew/index.m3u8
剧情片-圣殇,https://hd.ijycnd.com/play/QdJRzvdO/index.m3u8
剧情片-魔鬼天使,https://hd.ijycnd.com/play/negL0jaw/index.m3u8
剧情片-药仙,https://hd.ijycnd.com/play/7axMq3by/index.m3u8
剧情片-危险方法,https://hd.ijycnd.com/play/Le312gRb/index.m3u8
剧情片-大鱼（国语版）,https://hd.ijycnd.com/play/vbmwB0eY/index.m3u8
恐怖片-午夜凶铃3：贞相大白,https://hd.ijycnd.com/play/negLlzYa/index.m3u8
剧情片-我的婆婆黄飞鸿,https://hd.ijycnd.com/play/vbmOynre/index.m3u8
动作片-封神劫,https://hd.ijycnd.com/play/neg5Yjbw/index.m3u8
SCTV-4,http://xcarchain.com:8888/rtp/239.93.1.139:5140
科幻片-唯一,https://hd.ijycnd.com/play/neg7Jrew/index.m3u8
剧情片-翻滚吧！阿信,https://hd.ijycnd.com/play/7e5KQGqb/index.m3u8
